,time,open,highest,lowest,close,volume,amount
700,1518978060000,10631.41,10631.41,10631.41,10631.41,0.0,0.0
701,1518978120000,10614.23,10638.7,10579.79,10633.39,562.0,5.29417716878
702,1518978180000,10632.56,10663.8,10625.21,10637.0,906.0,8.509997501622
703,1518978240000,10634.3,10677.1,10634.3,10654.07,1342.0,12.59901536586
704,1518978300000,10643.27,10681.81,10638.41,10681.81,530.0,4.976556366107
705,1518978360000,10680.57,10691.91,10668.49,10668.49,1222.0,11.441612583681
706,1518978420000,10669.28,10669.28,10665.59,10665.59,60.0,0.562548961569
707,1518978480000,10663.47,10681.4,10656.32,10663.52,152.0,1.424412314359
708,1518978540000,10656.07,10663.99,10645.9,10663.51,312.0,2.928095759727
709,1518978600000,10665.35,10692.83,10655.82,10675.99,156.0,1.460444731467
710,1518978660000,10675.51,10677.49,10657.64,10677.49,194.0,1.818897550438
711,1518978720000,10682.21,10682.21,10635.3,10635.3,44.0,0.41252073370700004
712,1518978780000,10649.99,10678.32,10647.68,10647.68,236.0,2.212795637556
713,1518978840000,10657.71,10659.78,10639.52,10655.34,976.0,9.156145828225
714,1518978900000,10638.2,10690.97,10636.92,10660.63,128.0,1.200276154129
715,1518978960000,10681.7,10690.61,10645.67,10652.74,288.0,2.700019262611
716,1518979020000,10677.36,10677.73,10665.16,10665.16,32.0,0.299740457725
717,1518979080000,10666.48,10681.5,10657.91,10674.42,654.0,6.128636744685
718,1518979140000,10675.8,10675.8,10667.04,10670.44,40.0,0.374908100902
719,1518979200000,10681.78,10718.02,10675.96,10709.02,146.0,1.363630260821
720,1518979260000,10718.08,10727.87,10679.68,10696.44,1088.0,10.166211762206
721,1518979320000,10695.21,10695.55,10691.57,10691.57,40.0,0.37408997242200004
722,1518979380000,10692.47,10718.8,10692.47,10718.8,72.0,0.6719727615729999
723,1518979440000,10718.85,10726.9,10708.61,10713.31,186.0,1.735608553726
724,1518979500000,10713.31,10723.53,10685.96,10722.98,398.0,3.71413745019
725,1518979560000,10710.98,10710.98,10698.71,10698.71,182.0,1.6994829740119999
726,1518979620000,10682.41,10715.12,10682.41,10698.45,100.0,0.9343520256610001
727,1518979680000,10701.64,10701.64,10684.89,10687.03,530.0,4.95770985833
728,1518979740000,10698.95,10727.67,10690.33,10720.46,738.0,6.888566930368
729,1518979800000,10725.1,10727.29,10693.17,10693.17,368.0,3.433907695113
730,1518979860000,10708.89,10736.95,10700.5,10725.23,226.0,2.107957333237
731,1518979920000,10732.34,10732.34,10694.43,10727.9,908.0,8.476478943563
732,1518979980000,10728.9,10728.9,10698.25,10703.51,98.0,0.9149289232690001
733,1518980040000,10701.72,10701.72,10689.33,10694.8,42.0,0.3928478976
734,1518980100000,10706.21,10706.21,10672.3,10672.3,74.0,0.6922487498190001
735,1518980160000,10698.46,10724.09,10698.46,10702.18,770.0,7.188573339336999
736,1518980220000,10711.34,10711.67,10695.0,10702.75,76.0,0.709997276869
737,1518980280000,10711.51,10718.33,10709.08,10709.28,32.0,0.29871579197500003
738,1518980340000,10713.67,10727.88,10702.03,10727.88,676.0,6.307395484965
739,1518980400000,10730.0,10739.45,10702.11,10711.07,352.0,3.279995758525
740,1518980460000,10720.55,10720.55,10702.0,10707.98,600.0,5.603304384454
741,1518980520000,10702.82,10704.37,10683.91,10683.91,160.0,1.4958148514579999
742,1518980580000,10686.9,10705.74,10685.45,10705.74,170.0,1.59081856379
743,1518980640000,10704.49,10707.12,10704.49,10707.12,226.0,2.1107564284060003
744,1518980700000,10707.12,10707.12,10707.12,10707.12,0.0,0.0
745,1518980760000,10707.12,10707.12,10707.12,10707.12,0.0,0.0
746,1518980820000,10674.88,10704.68,10674.88,10692.37,232.0,2.1693383044
747,1518980880000,10659.04,10686.29,10654.29,10663.74,930.0,8.725226442635
748,1518980940000,10665.5,10676.58,10661.5,10673.52,142.0,1.331384030371
749,1518981000000,10674.73,10675.72,10674.73,10675.72,32.0,0.29976617691999996
750,1518981060000,10692.24,10693.53,10669.06,10679.63,530.0,4.95885104307
751,1518981120000,10669.89,10689.1,10648.52,10677.92,886.0,8.303278283751
752,1518981180000,10678.45,10689.36,10678.45,10684.34,106.0,0.991673304554
753,1518981240000,10677.42,10680.56,10660.0,10660.0,10.0,0.093670794593
754,1518981300000,10672.92,10698.93,10666.04,10668.14,1334.0,12.473352350335
755,1518981360000,10676.88,10701.94,10676.88,10701.94,156.0,1.4588830929840002
756,1518981420000,10693.8,10697.67,10666.81,10666.81,188.0,1.7583220279379999
757,1518981480000,10690.48,10691.24,10665.38,10674.7,144.0,1.3479061987490002
758,1518981540000,10669.5,10669.5,10669.48,10669.48,16.0,0.149960307381
759,1518981600000,10669.48,10669.48,10669.48,10669.48,0.0,0.0
760,1518981660000,10649.82,10651.38,10635.11,10651.38,1234.0,11.594341322983
761,1518981720000,10676.54,10677.36,10666.81,10666.81,428.0,4.009284679585
762,1518981780000,10654.24,10661.25,10652.36,10657.83,342.0,3.209181996236
763,1518981840000,10678.27,10678.27,10653.7,10653.7,674.0,6.3248368687909995
764,1518981900000,10670.38,10680.45,10664.76,10680.45,322.0,3.015626231576
765,1518981960000,10688.56,10706.68,10688.56,10706.68,16.0,0.14966031785
766,1518982020000,10708.16,10749.97,10708.16,10749.97,1046.0,9.762274840817
767,1518982080000,10750.0,10760.0,10750.0,10755.16,1784.0,16.583532363559
768,1518982140000,10760.0,10769.2,10760.0,10769.2,236.0,2.192901225642
